,tconst,title,genre1,numVotes,startYear,runtimeMinutes,averageRating,url,pays_prod,sypnosis,reco1,reco2,reco3,reco4,trailer_embed_url,complete_movie_embed_url
33,tt0082010,Le Loup-garou de Londres,Comedy,100814,1981.0,97.0,7.5,https://m.media-amazon.com/images/M/MV5BZGNmYWQzMGEtNDlhMS00NzEwLTkzMDItMDQ4MjkyMzRkNjFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"['United Kingdom', 'United States']",Two American college students on a walking tour of Britain are attacked by a werewolf that none of the locals will admit exists,tt0087800,tt0091064,tt0083907,tt0089907,https://www.youtube.com/embed/bRVH3z_erjA,https://Trailers.to/player/embed/imdb/tt0082010
34,tt0103873,Braindead,Comedy,94632,1992.0,104.0,7.5,https://m.media-amazon.com/images/M/MV5BZTZlZDgxMDktNGIyOC00OGVmLWFkMmYtNWM3MjBmMDUzNTc4XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,['New Zealand'],"A young man's mother is bitten by a Sumatran rat-monkey. She gets sick and dies, at which time she comes back to life, killing and eating dogs, nurses, friends, and neighbors.",tt0109440,tt0099871,tt0123948,tt0091064,https://www.youtube.com/embed/NQa-7V_WzUw,https://Trailers.to/player/embed/imdb/tt0103873
35,tt5215952,The Strangers,Horror,61103,2016.0,156.0,7.5,https://m.media-amazon.com/images/M/MV5BODkwMTgxNjA2NF5BMl5BanBnXkFtZTgwMDc0OTcwOTE@.jpg,"['South Korea', 'United States']","Soon after a stranger arrives in a little village, a mysterious sickness starts spreading. A policeman, drawn into the incident, is forced to solve the mystery in order to save his daughter",tt5606664,tt9110340,tt1396484,tt3065204,https://www.youtube.com/embed/VUWAgbXSJ4Y,https://Trailers.to/player/embed/imdb/tt5215952
36,tt9639470,Last Night in Soho,Drama,20098,2021.0,116.0,7.5,https://m.media-amazon.com/images/M/MV5BZjgwZDIwY2MtNGZlNy00NGRlLWFmNTgtOTBkZThjMDUwMGJhXkEyXkFqcGdeQXVyMTEyMjM2NDc2.jpg,['United Kingdom'],An aspiring fashion designer is mysteriously able to enter the 1960s where she encounters a dazzling wannabe singer. But the glamour is not all it appears to be and the dreams of the past start to crack and splinter into something darker,tt7984734,tt1457767,tt4972582,tt1189073,https://www.youtube.com/embed/XgNrL4Kf7yU,https://Trailers.to/player/embed/imdb/tt9639470
37,tt0093978,Histoires de fantômes chinois,Action,9525,1987.0,98.0,7.5,https://m.media-amazon.com/images/M/MV5BM2M5OGJmZTktMzI4Yi00NmI1LTgyOWEtN2M5MTQ1YjUxMzY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['Hong Kong'],"After a string of bad luck, a debt collector has no other choice than to spend the night in a haunted temple, where he encounters a ravishing female ghost and later battles to save her soul from the control of a wicked tree demon",tt0116367,tt0363547,tt0134847,tt0120611,https://www.youtube.com/embed/p_gcB9E-qoA,https://Trailers.to/player/embed/imdb/tt0093978
38,tt0103874,Dracula,Fantasy,206070,1992.0,128.0,7.4,https://m.media-amazon.com/images/M/MV5BNjcyMDZlMTktYTIxOC00ZWFhLWJkYzgtNWNiYjAwYTFkNjIyXkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg,"['United Kingdom', 'United States']",The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land.,tt0110148,tt0105665,tt0094964,tt0098253,https://www.youtube.com/embed/o-_IA-MY0mI,https://Trailers.to/player/embed/imdb/tt0103874
39,tt0138704,Pi,Drama,174761,1998.0,84.0,7.4,https://m.media-amazon.com/images/M/MV5BMjYzNTA4YzItYTQ2Yy00NDQwLWI2OGItN2JmMjZhZTVhMzI5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,['United States'],A paranoid mathematician searches for a key number that will unlock the universal patterns found in nature,tt0106308,tt0123755,tt1038988,tt0113409,https://www.youtube.com/embed/r0SC582sJvE,https://Trailers.to/player/embed/imdb/tt0138704
40,tt1038988,[Rec],Horror,173091,2007.0,78.0,7.4,https://m.media-amazon.com/images/M/MV5BZTJmNTZlZWUtZTQ2Yi00YTFjLWFiNzctYzFlNmZmZGMzYTlmXkEyXkFqcGdeQXVyMjQ2MTk1OTE@.jpg,['Spain'],A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying,tt1465522,tt0138704,tt1156398,tt6644200,https://www.youtube.com/embed/Am9AsytJCU0,https://Trailers.to/player/embed/imdb/tt1038988
41,tt0464141,L'orphelinat,Drama,151964,2007.0,105.0,7.4,https://m.media-amazon.com/images/M/MV5BYjJiMjE1ODUtOWEwOS00N2YyLWE4YmQtOWNmZTA2Y2I4OWVkXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,"['Spain', 'Mexico']","A woman brings her family back to her childhood home, which used to be an orphanage for handicapped children. Before long, her son starts to communicate with an invisible new friend",tt0256009,tt0408236,tt1646959,tt1457767,https://www.youtube.com/embed/ChRHpVPx0VQ,https://Trailers.to/player/embed/imdb/tt0464141
42,tt0256009,L'échine du diable,Drama,64103,2001.0,106.0,7.4,https://m.media-amazon.com/images/M/MV5BZTI3MDcwZGItZDMwNS00ZDBjLWEwOGEtMWEyMWUxNDlkYzBjL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,"['Spain', 'Mexico']","After Carlos - a 12-year-old whose father has died in the Spanish Civil War - arrives at an ominous boys' orphanage, he discovers the school is haunted and has many dark secrets which he must uncover.",tt0162661,tt0184503,tt0123948,tt0464141,https://www.youtube.com/embed/RZi4geYuSNE,https://Trailers.to/player/embed/imdb/tt0256009
43,tt0082933,Possession,Drama,28827,1981.0,124.0,7.4,https://m.media-amazon.com/images/M/MV5BMDlkMWMzZTctMWUzNi00ZWUzLWIyYTUtZDUzMTU0ZDMxNzJkXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg,"['France', 'West Germany']",A woman starts exhibiting increasingly disturbing behavior after asking her husband for a divorce. Suspicions of infidelity soon give way to something much more sinister,tt0084516,tt0094964,tt0092563,tt0103874,https://www.youtube.com/embed/Ah4Z1yIAoFM,https://Trailers.to/player/embed/imdb/tt0082933
44,tt0123948,Cure,Crime,13450,1997.0,111.0,7.4,https://m.media-amazon.com/images/M/MV5BOTcwNDQzMWUtZDIwZS00MjVjLTkyY2MtY2U5ZjAwMWIxMDRiXkEyXkFqcGdeQXVyMTg2NTc4MzA@.jpg,['Japan'],A frustrated detective deals with the case of several gruesome murders committed by people who have no recollection of what they've done.,tt0117571,tt0256009,tt0184503,tt0162661,https://www.youtube.com/embed/b4ax7CNt4ag,https://Trailers.to/player/embed/imdb/tt0123948
45,tt1396484,Ça,Horror,498075,2017.0,135.0,7.3,https://m.media-amazon.com/images/M/MV5BZDVkZmI0YzAtNzdjYi00ZjhhLWE1ODEtMWMzMWMzNDA0NmQ4XkEyXkFqcGdeQXVyNzYzODM3Mzg@.jpg,"['United States', 'Canada']","In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town",tt3065204,tt7784604,tt11948256,tt2494362,https://www.youtube.com/embed/hNY5XwLJRG0,https://Trailers.to/player/embed/imdb/tt1396484
46,tt4972582,Split,Horror,459784,2016.0,117.0,7.3,https://m.media-amazon.com/images/M/MV5BZTJiNGM2NjItNDRiYy00ZjY0LTgwNTItZDBmZGRlODQ4YThkL2ltYWdlXkEyXkFqcGdeQXVyMjY5ODI4NDk@.jpg,"['United States', 'Japan']",Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th,tt2776344,tt1646959,tt7784604,tt0408236,https://www.youtube.com/embed/hyHPKlbkUZI,https://Trailers.to/player/embed/imdb/tt4972582
47,tt0408236,"Sweeney Todd, le diabolique barbier de Fleet Street",Drama,355773,2007.0,116.0,7.3,https://m.media-amazon.com/images/M/MV5BMTg3NjUxMzM5NV5BMl5BanBnXkFtZTcwMzQ1NjQzMw@@.jpg,"['United States', 'United Kingdom']","The legendary tale of a barber who returns from wrongful imprisonment to 1840s London, bent on revenge for the rape and death of his wife, and resumes his trade while forming a sinister partnership with his fellow tenant, Mrs. Lovett",tt1646959,tt2776344,tt0365376,tt0464141,https://www.youtube.com/embed/L_hgrfZVlJA,https://Trailers.to/player/embed/imdb/tt0408236
48,tt0162661,Sleepy Hollow,Fantasy,346413,1999.0,105.0,7.3,https://m.media-amazon.com/images/M/MV5BMTQ4Yjk5ODEtNGFkOS00OTY1LTgwYTYtOTFkNmU2NzBmNGM2XkEyXkFqcGdeQXVyNDQ2MTMzODA@.jpg,"['United States', 'Germany']","Ichabod Crane is sent to Sleepy Hollow to investigate the decapitations of three people, with the culprit being the legendary apparition, The Headless Horseman",tt0184503,tt0117571,tt0256009,tt0123948,https://www.youtube.com/embed/6RsKwn_Je1k,https://Trailers.to/player/embed/imdb/tt0162661
49,tt0117571,Scream,Horror,311296,1996.0,111.0,7.3,https://m.media-amazon.com/images/M/MV5BMjA2NjU5MTg5OF5BMl5BanBnXkFtZTgwOTkyMzQxMDE@.jpg,['United States'],"A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game",tt0184503,tt0123948,tt0162661,tt0235198,https://www.youtube.com/embed/AWm_mkbdpCA,https://Trailers.to/player/embed/imdb/tt0117571
50,tt7784604,Hérédité,Drama,274989,2018.0,127.0,7.3,https://m.media-amazon.com/images/M/MV5BOTU5MDg3OGItZWQ1Ny00ZGVmLTg2YTUtMzBkYzQ1YWIwZjlhXkEyXkFqcGdeQXVyNTAzMTY4MDA@.jpg,['United States'],A grieving family is haunted by tragic and disturbing occurrences,tt3065204,tt1396484,tt4972582,tt11948256,https://www.youtube.com/embed/ePqN5_09uIw,https://Trailers.to/player/embed/imdb/tt7784604
51,tt3065204,Conjuring 2 : Le Cas Enfield,Horror,252067,2016.0,134.0,7.3,https://m.media-amazon.com/images/M/MV5BZjU5OWVlN2EtODNlYy00MjhhLWI0MDUtMTA3MmQ5MGMwYTZmXkEyXkFqcGdeQXVyNjE5MTM4MzY@.jpg,"['Canada', 'United States', 'United Kingdom']",Ed and Lorraine Warren travel to North London to help a single mother raising four children alone in a house plagued by a supernatural spirit,tt1396484,tt7784604,tt11948256,tt2494362,https://www.youtube.com/embed/VFsmuRPClr4,https://Trailers.to/player/embed/imdb/tt3065204
52,tt0363547,L'armée des morts,Action,247733,2004.0,101.0,7.3,https://m.media-amazon.com/images/M/MV5BN2M2ZmU2OGQtNmU5Yi00MTIyLTgwNWMtYjljMzZlYTdiNjBhXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,"['United States', 'Canada', 'Japan', 'France']","A nurse, a policeman, a young married couple, a salesman and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies, take refuge in a mega Midwestern shopping mall",tt0116367,tt0134847,tt1179933,tt0468492,https://www.youtube.com/embed/Aq-oVyxJJUs,https://Trailers.to/player/embed/imdb/tt0363547
53,tt0087363,Gremlins,Comedy,209732,1984.0,106.0,7.3,https://m.media-amazon.com/images/M/MV5BZDVjN2FkYTQtNTBlOC00MjM5LTgzMWEtZWRlNGUyYmNiOTFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['United States'],A young man inadvertently breaks three important rules concerning his new pet and unleashes a horde of malevolently mischievous monsters on a small town,tt0089885,tt0085407,tt0092563,tt0084516,https://www.youtube.com/embed/GEu13j7hOvQ,https://Trailers.to/player/embed/imdb/tt0087363
54,tt8332922,Sans un bruit 2,Drama,173285,2020.0,97.0,7.3,https://m.media-amazon.com/images/M/MV5BMTE2ODU4NDEtNmRjNS00OTk1LTg4NmMtNTAzYzVlNzJmYjgzXkEyXkFqcGdeQXVyODk4OTc3MTY@.jpg,['United States'],"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path",tt6644200,tt4160708,tt7984734,tt10530176,https://www.youtube.com/embed/BpdDN9d9Jio,https://Trailers.to/player/embed/imdb/tt8332922
55,tt5606664,Doctor Sleep,Drama,170083,2019.0,152.0,7.3,https://m.media-amazon.com/images/M/MV5BYmY3NGJlYTItYmQ4OS00ZTEwLWIzODItMjMzNWU2MDE0NjZhXkEyXkFqcGdeQXVyMzQzMDA3MTI@.jpg,"['United Kingdom', 'United States']","Years following the events of The Shining (1980), a now-adult Dan Torrance must protect a young girl with similar powers from a cult known as The True Knot, who prey on children with powers to remain immortal",tt8772262,tt5215952,tt1396484,tt3065204,https://www.youtube.com/embed/Em3OG3Xi0Ns,https://Trailers.to/player/embed/imdb/tt5606664
56,tt0084516,Poltergeist,Horror,154440,1982.0,114.0,7.3,https://m.media-amazon.com/images/M/MV5BNzliZmRlYTctYmNkYS00NzE5LWI1OWQtMTRiODY5MDMwMTVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['United States'],A family's home is haunted by a host of demonic ghosts.,tt0092563,tt0087363,tt0094964,tt0080516,https://www.youtube.com/embed/9eZgEKjYJqA,https://Trailers.to/player/embed/imdb/tt0084516
57,tt0093437,Génération perdue,Comedy,133728,1987.0,97.0,7.3,https://m.media-amazon.com/images/M/MV5BMWEzNmUxZTMtZjY0My00OGNmLWIyNDctODM2YzZjM2YwZWEwXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['United States'],"After moving to a new town, two brothers discover that the area is a haven for vampires",tt0089907,tt0087363,tt0089885,tt0085407,,https://Trailers.to/player/embed/imdb/tt0093437
58,tt0105665,Twin Peaks - Fire Walk with Me,Drama,93093,1992.0,134.0,7.3,https://m.media-amazon.com/images/M/MV5BMzc5ODcyNTYtMDAwNy00MDhjLWFmOWUtNGVhMDRlYjE1YzNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"['France', 'United States']","Laura Palmer's harrowing final days are chronicled one year after the murder of Teresa Banks, a resident of Twin Peaks' neighboring town.",tt0103874,tt0110148,tt0094964,tt0082933,https://www.youtube.com/embed/GJdH09lo3DM,https://Trailers.to/player/embed/imdb/tt0105665
59,tt0092563,Angel Heart : Aux portes de l'enfer,Horror,84851,1987.0,113.0,7.3,https://m.media-amazon.com/images/M/MV5BZmQ3Mzg3YjgtNTA1Zi00ODgyLTkyZGUtYTE5NDA5ZmI4NjI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg,"['United Kingdom', 'Canada', 'United States']",A private investigator is hired by a man who calls himself Louis Cyphre to track down a singer named Johnny Favorite. But the investigation takes an unexpected and somber turn,tt0094964,tt0084516,tt0087363,tt0089885,https://www.youtube.com/embed/NKiVe49AgSE,https://Trailers.to/player/embed/imdb/tt0092563
60,tt0089907,Le retour des morts vivants,Comedy,58470,1985.0,91.0,7.3,https://m.media-amazon.com/images/M/MV5BYzY0ZjJlNmMtMGU3NC00Yjk3LTk0N2ItMDNlMDVhZjA4OTFmXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['United States'],"When two bumbling employees at a medical supply warehouse accidentally release a deadly gas into the air, the vapors cause the dead to rise again as zombies",tt0165623,tt0093437,tt0086541,tt0087800,https://www.youtube.com/embed/GkhCAV3wmIU,https://Trailers.to/player/embed/imdb/tt0089907
61,tt0094964,Faux semblants,Drama,44546,1988.0,116.0,7.3,https://m.media-amazon.com/images/M/MV5BYTY4MTVhZGEtNGUyMS00Y2ZhLTlmN2EtMWI1YTYxMGYyN2I1XkEyXkFqcGdeQXVyMTAwMzUyOTc@.jpg,['Canada'],"Twin gynecologists take full advantage of the fact that nobody can tell them apart, until their relationship begins to deteriorate over a woman",tt0092563,tt0084516,tt0087363,tt0117571,https://www.youtube.com/embed/-ZHbu3msmes,https://Trailers.to/player/embed/imdb/tt0094964
62,tt1646959,Blood Island,Drama,14315,2010.0,115.0,7.3,https://m.media-amazon.com/images/M/MV5BMjAyNDEwMDgzMl5BMl5BanBnXkFtZTcwNzMyMTYwNQ@@.jpg,['South Korea'],"A woman subject to mental, physical and sexual abuse on a remote island seeks a way out",tt2776344,tt0408236,tt4972582,tt0365376,https://www.youtube.com/embed/QBvo4TvbDBU,https://Trailers.to/player/embed/imdb/tt1646959
63,tt0165623,Schizophrenia,Drama,10143,1983.0,87.0,7.3,https://m.media-amazon.com/images/M/MV5BZWE5MmQ4MGYtNDcyMS00YTRhLTkxNDAtZWJhMzAzY2VlMjExXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['Austria'],A troubled man gets released from prison and starts taking out his sadistic fantasies on an unsuspecting family living in a secluded house,tt0089907,tt0086541,tt0093437,tt0084899,,https://Trailers.to/player/embed/imdb/tt0165623
64,tt2776344,Pee Mak,Comedy,5386,2013.0,115.0,7.3,https://m.media-amazon.com/images/M/MV5BZmIwZjkyZjQtNGIxZC00MjhmLWExODgtYTU4OGFmOTg2MzU2XkEyXkFqcGdeQXVyMjUzNDk4OTQ@.jpg,['Thailand'],"After serving for the war, Mak invites three soldiers whom he befriended, to his home. Upon arrival they witness the village terrified of a ghost. The three friends hear rumors that the ghost is Mak's wife. Based on Thai folklore.",tt1646959,tt4972582,tt0408236,tt1457767,https://www.youtube.com/embed/B9xbj_UK1pc,https://Trailers.to/player/embed/imdb/tt2776344
65,tt0184503,Gamera 3,Fantasy,2720,1999.0,108.0,7.3,https://m.media-amazon.com/images/M/MV5BMDkyMzEzMzctY2M5NS00MzExLThhYWYtNTg2NzA3MmE5YzdjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjM2NTM3ODA@.jpg,['Japan'],"Gamera's ties to humanity have been severed as the Gyaos re-emerge. Nagamine and Asagi investigate as an orphaned girl named Ayana discovers a new creature. Named Iris, Ayana seeks revenge on Gamera for the death of her family.",tt0162661,tt0117571,tt0256009,tt0123948,https://www.youtube.com/embed/u9iqqv7bJvo,https://Trailers.to/player/embed/imdb/tt0184503
